Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,Date,Source,NER,Topics
Morgan Stanley,Google API,https://www.reuters.com/world/us/morgan-stanley-will-require-employees-prove-vaccination-status-2021-08-17/,b'Morgan Stanley will require employees to prove vaccination ...',"b'The logo for Morgan Stanley is seen on the trading floor at the New York Stock Exchange (NYSE) in Manhattan, New York City, U.S., August 3, 2021.'","b'The logo for Morgan Stanley is seen on the trading floor at the New York Stock Exchange (NYSE) in Manhattan, New York City, U.S., August 3, 2021.'",neutral,0.04,0.95,0.01,neutral,0.0,1.0,0.0,True,English,2021-08-17,reuters.com,,
Morgan Stanley,Google API,https://finance.yahoo.com/news/masks-goldman-scrutiny-morgan-stanley-010021645.html,"b'Goldman Masks, Scrutiny at Morgan Stanley as Delta Spreads'","b'(Bloomberg) -- Just months after rivals Goldman Sachs Group Inc. and Morgan Stanley embraced diverging strategies for returning staff to their towers, ...'","b'(Bloomberg) -- Just months after rivals Goldman Sachs Group Inc. and Morgan Stanley embraced diverging strategies for returning staff to their towers, ...'",neutral,0.04,0.93,0.03,neutral,0.04,0.82,0.14,True,English,2021-08-18,finance.yahoo.com,,
Morgan Stanley,Google API,https://www.businesswire.com/news/home/20210819005496/en/Morgan-Stanley-Selects-8-Startups-for-6th-Cohort-of-Multicultural-Innovation-Lab-Supporting-Diverse-Founders,b'Morgan Stanley Selects 8 Startups for 6th Cohort of ...',b'Morgan Stanley Selects 8 Startups for 6th Cohort of Multicultural Innovation Lab Supporting Diverse Founders. The Summer 2021 Multicultural Innovation Lab (MCIL) ...',b'Morgan Stanley Selects 8 Startups for 6th Cohort of Multicultural Innovation Lab Supporting Diverse Founders. The Summer 2021 Multicultural Innovation Lab (MCIL) ...',neutral,0.01,0.99,0.0,neutral,0.02,0.98,0.0,True,English,2021-08-19,businesswire.com,,
Morgan Stanley,Google API,https://resource-recycling.com/e-scrap/2021/08/19/morgan-stanley-names-vendor-in-data-security-case/,b'Morgan Stanley names vendor in data security case',b'Morgan Stanley company logo on screen under magnifying glass. A court filing this month revealed more details about data mismanagement that occurred during ...',b'Morgan Stanley company logo on screen under magnifying glass. A court filing this month revealed more details about data mismanagement that occurred during ...',positive,0.7,0.28,0.02,neutral,0.0,0.97,0.03,True,English,2021-08-19,resource-recycling.com,,
Morgan Stanley,Google API,https://finance.yahoo.com/news/esg-to-enter-mainstream-clo-market-within-5-years-morgan-stanley-123418559.html,b'ESGs to enter mainstream CLO market within 5 years: Morgan Stanley',"b'A new Morgan Stanley (MS) report projected that environmental, social, and corporate government (ESG) concerns will become more central to the ...'","b'A new Morgan Stanley (MS) report projected that environmental, social, and corporate government (ESG) concerns will become more central to the ...'",neutral,0.03,0.96,0.01,neutral,0.02,0.9,0.08,True,English,2021-08-19,finance.yahoo.com,,
Morgan Stanley,Google API,https://www.marketwatch.com/story/european-stocks-have-been-outperforming-most-markets-this-year-morgan-stanley-says-it-will-continue-11629295240,b'European stocks have been outperforming most markets this year. Morgan Stanley says it will continue.',"b'Revisiting their theme about the changing face of European equities, strategists at Morgan Stanley led by Graham Secker point out that the price-to-earnings ...'","b'Revisiting their theme about the changing face of European equities, strategists at Morgan Stanley led by Graham Secker point out that the price-to-earnings ...'",neutral,0.27,0.61,0.12,neutral,0.04,0.94,0.02,True,English,2021-08-18,marketwatch.com,,
Morgan Stanley,Google API,https://www.businessinsider.com/merrill-frustration-mounts-wall-street-cannabis-morgan-stanley-vanguard-exec-2021-8,"b""Merrill frustration mounts \xe2\x80\x94 Wall Street's cannabis wins \xe2\x80\x94 Morgan Stanley nabs Vanguard exec""","b""Merrill frustration mounts \xe2\x80\x94 Wall Street's cannabis wins \xe2\x80\x94 Morgan Stanley nabs Vanguard exec \xc2\xb7 Some Merrill advisor trainees are growing frustrated with ...""","b""Merrill frustration mounts \xe2\x80\x94 Wall Street's cannabis wins \xe2\x80\x94 Morgan Stanley nabs Vanguard exec \xc2\xb7 Some Merrill advisor trainees are growing frustrated with ...""",neutral,0.05,0.49,0.46,negative,0.0,0.01,0.99,True,English,2021-08-20,businessinsider.com,,
Morgan Stanley,Google API,https://economictimes.indiatimes.com/markets/stocks/news/morgan-stanley-recommends-staying-selective-in-midcap-it-stocks/articleshow/85363277.cms,b'Morgan Stanley recommends staying selective in midcap IT stocks',b'Morgan Stanley has also downgraded Cyient to underweight as it believes FY21 revenue guidance appears stretched and could see a disappointment.',b'Morgan Stanley has also downgraded Cyient to underweight as it believes FY21 revenue guidance appears stretched and could see a disappointment.',neutral,0.1,0.89,0.01,negative,0.0,0.0,1.0,True,English,2021-08-16,economictimes.indiatimes.com,,
Morgan Stanley,PyNews API,https://www.reuters.com/world/us/morgan-stanley-will-require-employees-prove-vaccination-status-2021-08-17/,b'Morgan Stanley will require employees to prove vaccination status - Reuters',"b'Morgan Stanley <a href="""" target=""_blank"">(MS.N)</a> said on Tuesday it had asked its U.S.-based employees to offer proof for COVID-19 vaccination, as the big bank doubles down on rules for staff entering its offices.'","b'Morgan Stanley <a href="""" target=""_blank"">(MS.N)</a> said on Tuesday it had asked its U.S.-based employees to offer proof for COVID-19 vaccination, as the big bank doubles down on rules for staff entering its offices.'",neutral,0.01,0.99,0.0,neutral,0.02,0.96,0.02,True,English,2021-08-17,reuters.com,,
Morgan Stanley,PyNews API,https://www.businessinsider.com/merrill-frustration-mounts-wall-street-cannabis-morgan-stanley-vanguard-exec-2021-8,"b""Merrill frustration mounts - Wall Street's cannabis wins - Morgan Stanley nabs Vanguard exec""","b""The top finance stories for Aug. 20, including the latest on frustrations at Merrill, Wall Street's cannabis earnings, and Morgan Stanley's new hire.""","b""Welcome to Insider Finance. If this was forwarded to you, sign up here. Plus, download Insider's app for news on the go click here for iOS and here for Android.\rOn the agenda today:\rLet's get start\xe2\x80\xa6 [+2381 chars]""",neutral,0.04,0.55,0.41,positive,0.97,0.03,0.0,True,English,2021-08-17,businessinsider.com,,
