Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,Date,Source,NER,Topics
Danske Bank,PyNews API,https://finance.yahoo.com/news/flex-lng-natural-gas-market-045200408.html,b'Flex LNG - Natural Gas Market Update',"b'October 19, 2021Hamilton, Bermuda Please find attached the presentation to be given by CEO \xc3\x98ystein Kalleklev at a natural gas seminar hosted by Danske Bank...'","b'October 19, 2021Hamilton, Bermuda\rPlease find attached the presentation to be given by CEO \xc3\x98ystein Kalleklev at a natural gas seminar hosted by Danske Bank today.\rThe presentation is also available\xe2\x80\xa6 [+1078 chars]'",neutral,0.0,1.0,0.0,neutral,0.0,0.96,0.04,True,English,2021-10-18,finance.yahoo.com,,
Danske Bank,Bing API,https://www.belfastlive.co.uk/sport/football/football-news/glentoran-boss-mick-mcdermott-addresses-21955336,"b""Glentoran boss Mick McDermott addresses 'frustrating' start to Danske Bank Premiership""","b'Mick McDermott admits Glentoran\xe2\x80\x99s faltering start to the season has been \xe2\x80\x9cfrustrating\xe2\x80\x9d and branded Saturday\xe2\x80\x99s 2-2 draw with 10-man Portadown \xe2\x80\x9cnot good enough.\xe2\x80\x9d The Big Two giants, one of the title favourites at the start of the campaign,'","b'Mick McDermott admits Glentoran\xe2\x80\x99s faltering start to the season has been \xe2\x80\x9cfrustrating\xe2\x80\x9d and branded Saturday\xe2\x80\x99s 2-2 draw with 10-man Portadown \xe2\x80\x9cnot good enough.\xe2\x80\x9d The Big Two giants, one of the title favourites at the start of the campaign,'",negative,0.0,0.01,0.99,negative,0.0,0.0,1.0,True,English,2021-10-24,belfastlive.co.uk,,
Danske Bank,Bing API,https://www.belfasttelegraph.co.uk/sunday-life/sport/coleraine-tighten-up-but-just-miss-out-on-second-spot-despite-defeating-warrenpoint-40979128.html,b'Coleraine \xe2\x80\x98tighten up\xe2\x80\x99 but just miss out on second spot despite defeating Warrenpoint',b'Coleraine\xe2\x80\x99s impressive run continues but they really should be sitting in second place in the Danske Bank Premiership table.',b'Coleraine\xe2\x80\x99s impressive run continues but they really should be sitting in second place in the Danske Bank Premiership table.',negative,0.0,0.03,0.97,neutral,0.39,0.57,0.04,True,English,2021-10-24,belfasttelegraph.co.uk,,
Danske Bank,Bing API,https://www.belfastlive.co.uk/sport/football/football-news/crusaders-vs-glenavon-postponed-over-21937244,b'Crusaders vs Glenavon postponed over Covid protocols',"b""Saturday's Danske Bank Premiership clash between Crusaders and Glenavon has been postponed in line with the NI Football League\xe2\x80\x99s Covid Case Policy. It is the third straight postponement for Crusaders having seen fixtures against Carrick Rangers and Ballyclare Comrades called off in the past week.""","b""Saturday's Danske Bank Premiership clash between Crusaders and Glenavon has been postponed in line with the NI Football League\xe2\x80\x99s Covid Case Policy. It is the third straight postponement for Crusaders having seen fixtures against Carrick Rangers and Ballyclare Comrades called off in the past week.""",neutral,0.03,0.79,0.18,neutral,0.02,0.65,0.33,True,English,2021-10-22,belfastlive.co.uk,,
Danske Bank,Bing API,https://www.nasdaq.com/articles/danske-bank-deepens-negative-rates-on-customer-deposits-2021-10-22,b'Danske Bank deepens negative rates on customer deposits',"b'Danske Bank said on Friday its Danish customers will be charged more for their deposits as it seeks to pass on some of the costs of a recent rate cut by the Danish central bank. COPENHAGEN, Oct 22 (Reuters) - Danske Bank said on Friday its Danish customers will be charged more for their deposits as it seeks to pass on some of the costs of a recent rate cut by the Danish central bank.'","b'Danske Bank said on Friday its Danish customers will be charged more for their deposits as it seeks to pass on some of the costs of a recent rate cut by the Danish central bank. COPENHAGEN, Oct 22 (Reuters) - Danske Bank said on Friday its Danish customers will be charged more for their deposits as it seeks to pass on some of the costs of a recent rate cut by the Danish central bank.'",negative,0.0,0.0,1.0,neutral,0.01,0.97,0.02,True,English,2021-10-22,nasdaq.com,,
Danske Bank,Bing API,https://www.insidermedia.com/news/south-eastnational/danske-bank-backs-rug-retailers-growth-plans,b'Danske Bank backs rug retailer\xe2\x80\x99s growth plans',"b'Newry-based online rug retailer Kukoon is opening a new distribution centre in Liverpool and creating jobs, supported by Danske Bank funding.'","b'Newry-based online rug retailer Kukoon is opening a new distribution centre in Liverpool and creating jobs, supported by Danske Bank funding.'",neutral,0.08,0.91,0.01,neutral,0.02,0.98,0.0,True,English,2021-10-22,insidermedia.com,,
Danske Bank,Bing API,https://www.complianceweek.com/regulatory-enforcement/swedish-regulator-to-danske-bank-fix-aml-failings-faster/30959.article,b'Swedish regulator to Danske Bank: Fix AML failings faster',"b""Sweden's financial regulator says Danske Bank is not addressing deficiencies in its AML/CFT protocols quickly enough, issuing an injunction ordering the bank to take remedial action.""","b""Sweden's financial regulator says Danske Bank is not addressing deficiencies in its AML/CFT protocols quickly enough, issuing an injunction ordering the bank to take remedial action.""",negative,0.33,0.16,0.51,neutral,0.26,0.51,0.23,True,English,2021-10-21,complianceweek.com,,
Danske Bank,Twitter API,Twitter,"b""FC'12 Season 2021/22 league pack:\xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xae\xf3\xa0\x81\xa9\xf3\xa0\x81\xb2\xf3\xa0\x81\xbf Northern Ireland\xf0\x9f\x8f\x86 Danske Bank Premiership\xf0\x9f\x91\x95 26 kits\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x8e\xa8 CountVladimir\xe2\x80\xa6""",b'nan',"b""FC'12 Season 2021/22 league pack:\xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xae\xf3\xa0\x81\xa9\xf3\xa0\x81\xb2\xf3\xa0\x81\xbf Northern Ireland\xf0\x9f\x8f\x86 Danske Bank Premiership\xf0\x9f\x91\x95 26 kits\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x8e\xa8 CountVladimir\xe2\x80\xa6""",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,2021-10-24,Unknown,,
Danske Bank,Twitter API,Twitter,b'\xf0\x9f\x93\xb0 Danske Bank troubles - FT Sweden\xe2\x80\x99s financial regulator has chided Danske Bank\xe2\x80\x99s systemic vulnerabilities in its\xe2\x80\xa6',b'nan',b'\xf0\x9f\x93\xb0 Danske Bank troubles - FT Sweden\xe2\x80\x99s financial regulator has chided Danske Bank\xe2\x80\x99s systemic vulnerabilities in its\xe2\x80\xa6',neutral,0.0,0.6,0.4,neutral,0.0,0.6,0.4,True,English,2021-10-24,Unknown,,
Danske Bank,Twitter API,Twitter,b'\xf0\x9f\x93\xb8 | GALLERY: Coleraine moved up to third in the Danske Bank Premiership standings yesterday afternoon and Maurice B\xe2\x80\xa6',b'nan',b'\xf0\x9f\x93\xb8 | GALLERY: Coleraine moved up to third in the Danske Bank Premiership standings yesterday afternoon and Maurice B\xe2\x80\xa6',neutral,0.01,0.96,0.03,neutral,0.01,0.96,0.03,True,English,2021-10-24,Unknown,,
