Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,Date,Source,NER,Topics
London Stock Exchange,Google API,https://www.ft.com/content/e02a5528-8eff-40c6-92da-ef3ac97b29f7,b'London Stock Exchange to abandon lossmaking derivatives ...',"b'CurveGlobal, which was set up five years ago, will cease trading at the end of January, the LSE said late on Tuesday. Some contracts, including futures on...'","b'CurveGlobal, which was set up five years ago, will cease trading at the end of January, the LSE said late on Tuesday. Some contracts, including futures on...'",neutral,0.02,0.78,0.2,neutral,0.02,0.89,0.09,True,English,2021-09-22,ft.com,,
London Stock Exchange,Google API,https://www.wsj.com/articles/london-stock-exchange-to-close-unprofitable-interest-rate-derivatives-venture-11632329641,b'London Stock Exchange to Close Unprofitable Interest-Rate Derivatives Venture',b'London Stock Exchange to Close Unprofitable Interest-Rate Derivatives Venture. CurveGlobal to shut down in January after failing to catch on with traders...',b'London Stock Exchange to Close Unprofitable Interest-Rate Derivatives Venture. CurveGlobal to shut down in January after failing to catch on with traders...',neutral,0.05,0.94,0.01,negative,0.0,0.0,1.0,True,English,2021-09-22,wsj.com,,
London Stock Exchange,Google API,https://www.nasdaq.com/articles/london-stock-exchange-calls-time-on-curveglobal-derivatives-arm-2021-09-22,b'London Stock Exchange calls time on CurveGlobal derivatives arm',"b'The LSE is also focussing on fully integrating its $27 billion acquisition of data and analytics group Refinitiv. The Chicago Mercantile Exchange, one of the...'","b'The LSE is also focussing on fully integrating its $27 billion acquisition of data and analytics group Refinitiv. The Chicago Mercantile Exchange, one of the...'",neutral,0.0,0.99,0.01,neutral,0.01,0.98,0.01,True,English,2021-09-22,nasdaq.com,,
London Stock Exchange,Google API,https://www.reuters.com/world/uk/miners-financials-pull-ftse-100-two-month-low-prudential-top-drag-2021-09-20/,"b'Miners, banks pull FTSE 100 to two-month low'","b""Sept 20 (Reuters) - London's FTSE 100 ended at a two-month low on Monday, ... public offer and international share placing on the Hong Kong Stock Exchange.""","b""Sept 20 (Reuters) - London's FTSE 100 ended at a two-month low on Monday, ... public offer and international share placing on the Hong Kong Stock Exchange.""",neutral,0.0,0.98,0.02,neutral,0.01,0.96,0.03,True,English,2021-09-20,reuters.com,,
London Stock Exchange,Google API,https://m.mondovisione.com/news/uk-lists-its-10bn-inaugural-green-gilt-on-the-london-stock-exchange/,b'UK Lists Its \xc2\xa310bn Inaugural Green Gilt On The London Stock ...',b'',b'UK Lists Its \xc2\xa310bn Inaugural Green Gilt On The London Stock ...',neutral,0.01,0.93,0.06,neutral,0.01,0.93,0.06,True,English,2021-09-23,m.mondovisione.com,,
London Stock Exchange,Google API,https://www.dailymaverick.co.za/article/2021-09-26-sa-firm-umuthis-listing-on-the-london-stock-exchange-is-turning-into-a-calamity/,"b""SA firm Umuthi's listing on the London Stock Exchange...""","b'Worrying details are beginning to emerge about the listing on the London Stock Exchange (LSE) of South African-based healthcare company Umuthi,...'","b'Worrying details are beginning to emerge about the listing on the London Stock Exchange (LSE) of South African-based healthcare company Umuthi,...'",neutral,0.01,0.98,0.01,negative,0.0,0.25,0.75,True,English,2021-09-26,dailymaverick.co.za,,
London Stock Exchange,Google API,https://www.morningstar.co.uk/uk/news/AN_1632123249284272600/eurowag-confirms-plans-for-eur200-million-london-stock-exchange-ipo.aspx,b'Eurowag confirms plans for EUR200 million London Stock ...',"b""Eurowag confirms plans for EUR200 million London Stock Exchange IPO. (Alliance News) - Eurowag on Monday confirmed plans to list on the London Stock Exchange's...""","b""Eurowag confirms plans for EUR200 million London Stock Exchange IPO. (Alliance News) - Eurowag on Monday confirmed plans to list on the London Stock Exchange's...""",neutral,0.09,0.89,0.02,neutral,0.02,0.97,0.01,True,English,2021-09-20,morningstar.co.uk,,
London Stock Exchange,Google API,https://www.euronews.com/next/2021/09/26/wise-australia,"b""U.K.'s Wise to join the New Payments Platform in Australia""","b""The firm, whose market debut in July became the London stock exchange's largest ever tech listing, estimates it handles about 1% to 2% of transfers by...""","b""The firm, whose market debut in July became the London stock exchange's largest ever tech listing, estimates it handles about 1% to 2% of transfers by...""",positive,0.64,0.34,0.02,neutral,0.0,0.99,0.01,True,English,2021-09-26,euronews.com,,
London Stock Exchange,Google API,https://www.pymnts.com/news/ipo/2021/czech-mobility-payments-platform-eurowag-files-236m-london-ipo/,b'Czech Mobility Payments Platform Eurowag Files $236M London IPO',"b'Payments and mobility platform Eurowag is planning a 200 million euro ($236 million) initial public offering (IPO) on the London Stock Exchange,...'","b'Payments and mobility platform Eurowag is planning a 200 million euro ($236 million) initial public offering (IPO) on the London Stock Exchange,...'",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,2021-09-20,pymnts.com,,
London Stock Exchange,Google API,https://www.cityam.com/prudential-turns-gaze-to-asia-in-fresh-2bn-share-sale/,b'Prudential turns gaze to Asia in fresh \xc2\xa32bn share sale',"b'Prudential first listed on the London Stock Exchange in 1978. It was founded in 1848 in Hatton Gardens, London, but has been listed in both London and Hong...'","b'Prudential first listed on the London Stock Exchange in 1978. It was founded in 1848 in Hatton Gardens, London, but has been listed in both London and Hong...'",positive,0.95,0.04,0.01,neutral,0.01,0.99,0.0,True,English,2021-09-19,cityam.com,,
London Stock Exchange,PyNews API,https://www.reuters.com/world/middle-east/uae-central-bank-approves-wizz-financials-acquisition-uae-exchange-2021-09-23/,"b""UAE central bank approves Wizz Financial's acquisition of UAE Exchange - Reuters""","b'Financial technology firm Wizz Financial said on Thursday the United Arab Emirates central bank had approved its acquisition of currency firm UAE Exchange, a unit of troubled London-listed payment firm Finablr which Wizz agreed to buy last year.'","b'Financial technology firm Wizz Financial said on Thursday the United Arab Emirates central bank had approved its acquisition of currency firm UAE Exchange, a unit of troubled London-listed payment firm Finablr which Wizz agreed to buy last year.'",neutral,0.01,0.99,0.0,neutral,0.01,0.71,0.28,True,English,2021-09-23,reuters.com,,
London Stock Exchange,PyNews API,https://www.reuters.com/article/uae-exchange-ma-wizz-financial-idUSL1N2QP0UQ,"b""UPDATE 1-UAE central bank approves Wizz Financial's acquisition of UAE Exchange - Reuters""","b'Financial technology firm Wizz Financial said on Thursday the United Arab Emirates central bank had approved its acquisition of currency firm UAE Exchange, a unit of troubled London-listed payment firm Finablr which Wizz agreed to buy last year.'","b'Financial technology firm Wizz Financial said on Thursday the United Arab Emirates central bank had approved its acquisition of currency firm UAE Exchange, a unit of troubled London-listed payment firm Finablr which Wizz agreed to buy last year.'",neutral,0.01,0.99,0.0,neutral,0.01,0.71,0.28,True,English,2021-09-23,reuters.com,,
London Stock Exchange,PyNews API,https://www.reuters.com/world/uk/miners-financials-pull-ftse-100-two-month-low-prudential-top-drag-2021-09-20/,"b'Miners, financials pull FTSE 100 to two-month low; Prudential top drag - Reuters'","b""London's FTSE 100 fell to a two-month low on Monday, dragged by heavyweight miners and financial stocks, while concerns about rising inflation also weighed on the index ahead of a rate decision by the Bank of England (BoE) this week.""","b""London's FTSE 100 fell to a two-month low on Monday, dragged by heavyweight miners and financial stocks, while concerns about rising inflation also weighed on the index ahead of a rate decision by the Bank of England (BoE) this week.""",neutral,0.0,0.99,0.01,negative,0.0,0.05,0.95,True,English,2021-09-23,reuters.com,,
London Stock Exchange,PyNews API,https://www.reuters.com/article/britain-stocks-idUSKBN2GJ0FA,"b'FTSE 100 climbs on energy, retail stock boost; BoE meeting eyed - Reuters'","b""London's FTSE 100 advanced on Thursday, led by energy and retail stocks, as investors awaited clues on inflation outlook and taper timeline from a Bank of England meeting following a hawkish tilt by the U.S. Federal Reserve.""","b""London's FTSE 100 advanced on Thursday, led by energy and retail stocks, as investors awaited clues on inflation outlook and taper timeline from a Bank of England meeting following a hawkish tilt by the U.S. Federal Reserve.""",neutral,0.35,0.64,0.01,neutral,0.01,0.99,0.0,True,English,2021-09-23,reuters.com,,
London Stock Exchange,PyNews API,https://www.reuters.com/world/uk/ftse-100-gains-commodity-linked-stocks-jump-2021-09-22/,b'FTSE 100 gains as commodity-linked stocks jump - Reuters',"b""London's FTSE 100 rose on Wednesday, boosted by heavyweight energy and mining stocks, with investors awaiting key central bank policy meetings this week for clues about the timelines for tapering in pandemic-era stimulus.""","b""London's FTSE 100 rose on Wednesday, boosted by heavyweight energy and mining stocks, with investors awaiting key central bank policy meetings this week for clues about the timelines for tapering in pandemic-era stimulus.""",positive,0.61,0.36,0.03,neutral,0.03,0.97,0.0,True,English,2021-09-23,reuters.com,,
London Stock Exchange,PyNews API,https://www.reuters.com/world/uk/ftse-100-gains-energy-mining-shares-jump-2021-09-21/,"b'FTSE 100 gains as energy, mining shares jump - Reuters UK'","b""Heavyweight energy and mining stocks lifted London's FTSE 100 on Tuesday, with Royal Dutch Shell providing the biggest boost to the blue-chip index after it announced plans to sell its Permian Basin assets.""","b""Pedestrians leave and enter the London Stock Exchange in London, Britain August 15, 2017. REUTERS/Neil Hall/File PhotoSept 21 (Reuters) - Heavyweight energy and mining stocks lifted London's FTSE 100\xe2\x80\xa6 [+1168 chars]""",positive,0.66,0.32,0.02,neutral,0.01,0.98,0.01,True,English,2021-09-23,reuters.com,,
London Stock Exchange,PyNews API,https://www.reuters.com/world/uk/ftse-100-slips-growth-worries-persist-2021-09-24/,b'FTSE 100 slips as growth worries persist - Reuters UK',"b""London's FTSE 100 followed Asian stocks lower on Friday as concerns about global growth outweighed a jump in AstraZeneca shares after a positive trial update.""","b""A man shelters under an umbrella as he walks past the London Stock Exchange in London, Britain, August 24, 2015. REUTERS/Suzanne Plunkett/File PhotoSept 24 (Reuters) - London's FTSE 100 followed Asia\xe2\x80\xa6 [+1175 chars]""",negative,0.01,0.3,0.69,neutral,0.0,1.0,0.0,True,English,2021-09-23,reuters.com,,
