Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,Date,Source,NER,Topics
BNP Paribas,Google API,https://www.internationalinvestment.net/news/4047293/zedra-acquire-bnp-paribas-jersey-trust-corporation,b'Zedra to acquire BNP Paribas Jersey Trust Corporation',b'6 days ago',b'6 days ago',neutral,0.02,0.95,0.03,neutral,0.18,0.7,0.12,True,English,,internationalinvestment.net,,
BNP Paribas,Google API,https://www.theafricareport.com/189750/sub-saharan-africa-is-no-longer-a-priority-for-bnp-paribas/,b'Sub-Saharan Africa is no longer a priority for BNP Paribas',b'2 days ago',b'2 days ago',neutral,0.04,0.61,0.35,neutral,0.19,0.68,0.13,True,English,,theafricareport.com,,
BNP Paribas,Google API,https://www.efinancialcareers.com/news/2022/03/deutsche-bankers-leave-bnp-paribas,b'Another ex-Deutsche Bank MD left BNP Paribas',b'6 days ago',b'6 days ago',negative,0.02,0.22,0.75,neutral,0.18,0.7,0.12,True,English,,efinancialcareers.com,,
BNP Paribas,Google API,https://www.internationalinvestment.net/news/4047500/former-bnp-paribas-adviser-banned-industry-unauthorised-client-trades,b'Former BNP Paribas adviser banned from industry over ...',b'4 days ago',b'4 days ago',negative,0.02,0.26,0.71,neutral,0.18,0.69,0.13,True,English,,internationalinvestment.net,,
BNP Paribas,Google API,https://www.cityam.com/bnp-paribas-bags-majority-stake-in-dutch-asset-manager/,b'BNP Paribas bags majority stake in Dutch asset manager',b'2 days ago',b'2 days ago',neutral,0.04,0.78,0.18,neutral,0.19,0.68,0.13,True,English,,cityam.com,,
BNP Paribas,Google API,https://globallegalchronicle.com/capgeminis-partnership-with-bnl-bnp-paribas/,"b""Capgemini's Partnership With BNL BNP Paribas""",b'2 days ago',b'2 days ago',neutral,0.04,0.95,0.01,neutral,0.19,0.68,0.13,True,English,,globallegalchronicle.com,,
BNP Paribas,PyNews API,https://www.reuters.com/business/sustainable-business/global-markets-greenfinance-graphics-2022-03-31/,b'Global green finance rises over 100 fold in the past decade -study - Reuters.com',"b'Global green financing, aimed at environmentally friendly projects around the world, has grown over 100 times in the past decade, a new study from the TheCityUK and BNP Paribas showed.'","b'March 31 (Reuters) - Global green financing, aimed at environmentally friendly projects around the world, has grown over 100 times in the past decade, a new study from the TheCityUK and BNP Paribas s\xe2\x80\xa6 [+1509 chars]'",neutral,0.03,0.94,0.03,neutral,0.03,0.94,0.03,True,English,2022-03-31,reuters.com,,
BNP Paribas,PyNews API,https://www.reuters.com/business/amazon-gets-rare-underperform-rating-risks-higher-expenses-inflation-2022-03-30/,"b""Amazon gets rare 'underperform' rating on risks from higher expenses, inflation - Reuters.com""","b'Amazon.com Inc <a href="""" target=""_blank"">(AMZN.O)</a> received a rare ""underperform"" rating from BNP Paribas Exane on Wednesday, with the French brokerage saying the e-commerce giant faces a bumpy ride ahead due to sur\xe2\x80\xa6'","b'Amazon.com Inc <a href="""" target=""_blank"">(AMZN.O)</a> received a rare ""underperform"" rating from BNP Paribas Exane on Wednesday, with the French brokerage saying the e-commerce giant faces a bumpy ride ahead due to sur\xe2\x80\xa6'",negative,0.02,0.16,0.82,negative,0.01,0.02,0.97,True,English,2022-03-31,reuters.com,,
BNP Paribas,PyNews API,https://www.fool.com/investing/2022/03/28/why-barclays-stock-just-crashed/,b'Why Barclays Stock Just Crashed',b'Everything went wrong for Barclays bank today.',"b'What happened\rShares of British banker Barclays PLC( BCS -10.17% ) got decimated on Monday after one of its peers across the channel, BNP Paribas subsidiary Exane BNP Paribas, was reported to have d\xe2\x80\xa6 [+1548 chars]'",negative,0.01,0.06,0.92,negative,0.01,0.02,0.97,True,English,2022-03-31,fool.com,,
BNP Paribas,PyNews API,https://investors-corner.bnpparibas-am.com/investing/investment-symposium-series-big-tech-or-bad-tech/,"b""Investment Symposium Series \xe2\x80\x93 Big tech or bad tech? - Investors' Corner - Investors' Corner BNP Paribas""","b'Assessing the role and value of Big Tech \xe2\x80\x93 a sector with great growth potential, but also one dogged by privac'","b'This article is part of our Investment Symposium Series, in which we present thinking on the big issues. For this series, we draw on our annual symposium. This is a core event where investment profes\xe2\x80\xa6 [+6963 chars]'",negative,0.03,0.3,0.66,neutral,0.07,0.9,0.04,True,English,2022-03-31,investors-corner.bnpparibas-am.com,,
BNP Paribas,PyNews API,https://finance.yahoo.com/news/global-green-finance-rises-over-165416698.html,b'Global green finance rises over 100 fold in the past decade -study',"b'Global borrowing by issuing green bonds and loans, and equity funding through initial public offerings targeting green projects, swelled to $540.6 billion in...'","b'(Reuters) - Global green financing, aimed at environmentally friendly projects around the world, has grown over 100 times in the past decade, a new study from the TheCityUK and BNP Paribas showed.\rG\xe2\x80\xa6 [+1237 chars]'",neutral,0.03,0.94,0.02,neutral,0.07,0.89,0.04,True,English,2022-03-31,finance.yahoo.com,,
BNP Paribas,Twitter API,Twitter,b'Wasn\xe2\x80\x99t there DD about BNP Paribas being involved with shorting  GME or am I misremembering? $GME CC: knotty_llama',b'nan',b'Wasn\xe2\x80\x99t there DD about BNP Paribas being involved with shorting  GME or am I misremembering? $GME CC: knotty_llama',negative,0.0,0.06,0.93,negative,0.0,0.06,0.93,True,English,2022-04-03,Unknown,,
BNP Paribas,Twitter API,Twitter,b'OccupytheFeds BNP Paribas was fined 8.9 billion and faced criminal charges by DOJ and we bailed them out?? WTF',b'nan',b'OccupytheFeds BNP Paribas was fined 8.9 billion and faced criminal charges by DOJ and we bailed them out?? WTF',negative,0.01,0.03,0.96,negative,0.01,0.03,0.96,True,English,2022-04-03,Unknown,,
BNP Paribas,Twitter API,Twitter,b'An attractive\xc2\xa0 mobility\xc2\xa0offer for a more sustainable future by\xc2\xa0BNP Paribas Personal Finance Cetelem\xc2\xa0Portugal\xc2\xa0\xf0\x9f\x91\x89 Fa\xe2\x80\xa6',b'nan',b'An attractive\xc2\xa0 mobility\xc2\xa0offer for a more sustainable future by\xc2\xa0BNP Paribas Personal Finance Cetelem\xc2\xa0Portugal\xc2\xa0\xf0\x9f\x91\x89 Fa\xe2\x80\xa6',neutral,0.13,0.85,0.01,neutral,0.13,0.85,0.01,True,English,2022-04-03,Unknown,,
BNP Paribas,Twitter API,Twitter,b'BNP Paribas severs all ties with Russia |',b'nan',b'BNP Paribas severs all ties with Russia |',neutral,0.03,0.86,0.11,neutral,0.03,0.86,0.11,True,English,2022-04-03,Unknown,,
BNP Paribas,Twitter API,Twitter,b'EXCLUSIVE BNP Paribas bars Russia-based staff from computer systems as cyber attack fears grow',b'nan',b'EXCLUSIVE BNP Paribas bars Russia-based staff from computer systems as cyber attack fears grow',neutral,0.03,0.51,0.46,neutral,0.03,0.51,0.46,True,English,2022-04-03,Unknown,,
BNP Paribas,Twitter API,Twitter,"b'omid9 tothepoint2019 has plans to build a Mosque next door to Wetherspoons in Barnstaple, All BNP Paribas account holders welcome..'",b'nan',"b'omid9 tothepoint2019 has plans to build a Mosque next door to Wetherspoons in Barnstaple, All BNP Paribas account holders welcome..'",neutral,0.22,0.77,0.01,neutral,0.22,0.77,0.01,True,English,2022-04-03,Unknown,,
BNP Paribas,Twitter API,Twitter,"b'BNPParibas BNP Paribas, do not cooperate with the russian aggressor! Please, give Ukrainians \xd0\xb0 chance to live! Do\xe2\x80\xa6'",b'nan',"b'BNPParibas BNP Paribas, do not cooperate with the russian aggressor! Please, give Ukrainians \xd0\xb0 chance to live! Do\xe2\x80\xa6'",mixed,0.29,0.27,0.44,mixed,0.29,0.27,0.44,True,English,2022-04-03,Unknown,,
BNP Paribas,Twitter API,Twitter,"b'\xe2\x80\x9cL\xe2\x80\x99Atelier, a subsidiary of bank BNP Paribas, said there is a danger of \xe2\x80\x9csocial unrest, protest and extremism\xe2\x80\x9d afte\xe2\x80\xa6'",b'nan',"b'\xe2\x80\x9cL\xe2\x80\x99Atelier, a subsidiary of bank BNP Paribas, said there is a danger of \xe2\x80\x9csocial unrest, protest and extremism\xe2\x80\x9d afte\xe2\x80\xa6'",negative,0.01,0.05,0.94,negative,0.01,0.05,0.94,True,English,2022-04-03,Unknown,,
BNP Paribas,Twitter API,Twitter,b'Check out this story from USA TODAY: Iga Swiatek rolls to BNP Paribas Open championshipYoung Polish star Iga Swia\xe2\x80\xa6',b'nan',b'Check out this story from USA TODAY: Iga Swiatek rolls to BNP Paribas Open championshipYoung Polish star Iga Swia\xe2\x80\xa6',neutral,0.03,0.95,0.03,neutral,0.03,0.95,0.03,True,English,2022-04-03,Unknown,,
BNP Paribas,Twitter API,Twitter,"b'BNPParibas_SAV Frqncois BNP Paribas, stop your business in Russia. With your taxes, you supply the military budge\xe2\x80\xa6'",b'nan',"b'BNPParibas_SAV Frqncois BNP Paribas, stop your business in Russia. With your taxes, you supply the military budge\xe2\x80\xa6'",neutral,0.02,0.68,0.3,neutral,0.02,0.68,0.3,True,English,2022-04-03,Unknown,,
BNP Paribas,Twitter API,Twitter,"b'BNPParibas_SAV VitryVilmorin BNP Paribas, stop your business in Russia. With your taxes, you supply the military\xe2\x80\xa6'",b'nan',"b'BNPParibas_SAV VitryVilmorin BNP Paribas, stop your business in Russia. With your taxes, you supply the military\xe2\x80\xa6'",neutral,0.02,0.71,0.27,neutral,0.02,0.71,0.27,True,English,2022-04-03,Unknown,,
BNP Paribas,Twitter API,Twitter,"b'BNPParibas GoEntrepreneurs FILLY_Laure BNP Paribas, stop your business in Russia. With your taxes, you supply th\xe2\x80\xa6'",b'nan',"b'BNPParibas GoEntrepreneurs FILLY_Laure BNP Paribas, stop your business in Russia. With your taxes, you supply th\xe2\x80\xa6'",neutral,0.02,0.87,0.11,neutral,0.02,0.87,0.11,True,English,2022-04-03,Unknown,,
BNP Paribas,Twitter API,Twitter,"b'BNPP_PF BNPParibas Stellantis BNP Paribas, stop your business in Russia. With your taxes, you supply the militar\xe2\x80\xa6'",b'nan',"b'BNPP_PF BNPParibas Stellantis BNP Paribas, stop your business in Russia. With your taxes, you supply the militar\xe2\x80\xa6'",neutral,0.02,0.78,0.2,neutral,0.02,0.78,0.2,True,English,2022-04-03,Unknown,,
LCH Ltd,Google API,https://equitybulls.com/category.php?id=310228,b'CCS approves procurement of 15 LCH from Hindustan ...',b'3 days ago',b'3 days ago',neutral,0.04,0.93,0.03,neutral,0.16,0.71,0.13,True,English,,equitybulls.com,['CCS'],"['CCS', 'procurement', '15 LCH', 'Hindustan']"
LCH Ltd,Google API,https://eurasiantimes.com/india-unleashes-light-combat-helicopters-that-could-storm-the-world/,"b'After LCA Tejas, India Unleashes Light Combat Helicopters (LCH) That Could Storm The World With Its Stunning Features'",b'19 hours ago',b'19 hours ago',neutral,0.03,0.9,0.07,neutral,0.18,0.69,0.13,True,English,,eurasiantimes.com,[],"['Light Combat Helicopters', 'LCA Tejas', 'Stunning Features', 'India', 'LCH', 'The', 'World']"
LCH Ltd,Google API,https://www.risk.net/risk-quantum/7943851/lch-turns-to-central-banks-in-rejig-of-liquidity-pools,b'LCH turns to central banks in rejig of liquidity pools',b'4 days ago',b'4 days ago',neutral,0.05,0.81,0.14,neutral,0.18,0.69,0.13,True,English,,risk.net,['LCH'],"['central banks', 'liquidity pools', 'LCH', 'rejig']"
LCH Ltd,PyNews API,https://thehillstimes.in/national/pm-led-ccs-approves-procurement-of-15-light-combat-helicopters,b'PM-Led CCS Approves Procurement Of 15 Light Combat Helicopters',"b'NEW DELHI, March 30 (PTI):\xc2\xa0In a significant move, the prime minister-led Cabinet Committee on Security (CCS) on Wednesday approved the procurement of 15 indigenously developed Light Combat Helicopters (LCH) at a cost of Rs 3,887 crore. The defence ministry sa\xe2\x80\xa6'","b'NEW DELHI, March 30 (PTI):\xc2\xa0In a significant move, the prime minister-led Cabinet Committee on Security (CCS) on Wednesday approved the procurement of 15 indigenously developed Light Combat Helicopters (LCH) at a cost of Rs 3,887 crore. The defence ministry sa\xe2\x80\xa6'",neutral,0.01,0.97,0.02,neutral,0.04,0.75,0.22,True,English,2022-03-30,thehillstimes.in,"['PM-Led CCS', 'Cabinet Committee on Security', 'CCS', 'defence ministry']","['15 Light Combat Helicopters', 'PM-Led CCS', 'Procurement', 'prime minister-led Cabinet Committee', 'Light Combat Helicopters', 'NEW DELHI', 'significant move', 'defence ministry', 'March', 'PTI', 'Security', 'CCS', 'Wednesday', 'procurement', '15 indigenously', 'LCH', 'cost', '887 crore', 'The']"
LCH Ltd,PyNews API,https://www.businesstoday.in/latest/story/pm-led-ccs-approves-procurement-of-15-light-combat-helicopters-328003-2022-03-30,b'PM-led CCS approves procurement of 15 light combat helicopters',b'The Defence Ministry said 10 helicopters will be for the Indian Air Force and five will be for the Indian Army.',"b'In a significant move, the prime minister-led Cabinet Committee on Security (CCS) on Wednesday approved the procurement of 15 indigenously developed Light Combat Helicopters (LCH) at a cost of Rs 3,8\xe2\x80\xa6 [+2854 chars]'",neutral,0.03,0.94,0.03,neutral,0.01,0.91,0.08,True,English,2022-03-30,businesstoday.in,"['CCS', 'Cabinet Committee on Security', 'CCS']","['15 light combat helicopters', 'PM-led CCS', 'procurement', 'prime minister-led Cabinet Committee', 'Light Combat Helicopters', 'significant move', 'Security', 'CCS', 'Wednesday', 'procurement', '15 indigenously', 'LCH', 'cost', '2854 chars']"
LCH Ltd,PyNews API,https://www.regulationtomorrow.com/eu/esma-extends-uk-ccps-recognition-decisions/,b'ESMA extends UK CCPs\xe2\x80\x99 recognition decisions',"b'On 25 March 2022, the European Securities and Markets Authority (ESMA) announced that it had amended the recognition decisions and tiering determination decisions in respect of the three recognised UK central counterparties (CCPs) \xe2\x80\x93 ICE Clear Europe Ltd, LCH \xe2\x80\xa6'","b'On 25 March 2022, the European Securities and Markets Authority (ESMA) announced that it had amended the recognition decisions and tiering determination decisions in respect of the three recognised UK central counterparties (CCPs) \xe2\x80\x93 ICE Clear Europe Ltd, LCH \xe2\x80\xa6'",neutral,0.04,0.94,0.02,neutral,0.02,0.91,0.07,True,English,2022-03-30,regulationtomorrow.com,"['ESMA', 'European Securities and Markets Authority', 'ESMA', 'ICE Clear Europe Ltd', 'LCH']","['UK CCPs’ recognition decisions', 'ESMA', 'three recognised UK central counterparties', 'ICE Clear Europe Ltd', 'tiering determination decisions', 'recognition decisions', 'European Securities', 'Markets Authority', '25 March', 'ESMA', 'respect', 'CCPs', 'LCH']"
LCH Ltd,Bing API,https://money.rediff.com/companies/news/hindustan-aeronautics-ltd/541154-1648786974000,b'Hindustan Aeronautics Ltd - Announcement under Regulation 30 (LODR)-Award_of_Order_Receipt_of_Order',"b'In terms of Regulation 30 of the SEBI (LODR) Regulations, 2015, we wish to inform that consequent to CCS approval for procurement of 15 Light Combat Helicopters (LCH) Limited Series Production (for Indian Air Force 10 and for Indian Army 5) from the ...'","b'In terms of Regulation 30 of the SEBI (LODR) Regulations, 2015, we wish to inform that consequent to CCS approval for procurement of 15 Light Combat Helicopters (LCH) Limited Series Production (for Indian Air Force 10 and for Indian Army 5) from the ...'",neutral,0.01,0.97,0.02,neutral,0.02,0.94,0.04,True,English,2022-04-01,money.rediff.com,"['Hindustan Aeronautics Ltd', 'SEBI', 'CCS', 'Indian Air Force', 'Indian Army']","['Hindustan Aeronautics Ltd', 'LODR)-Award', 'Announcement', 'Regulation 30', 'Order_Receipt', 'LCH) Limited Series Production', 'SEBI (LODR) Regulations', '15 Light Combat Helicopters', 'Indian Air Force', 'Indian Army', 'CCS approval', 'terms', 'procurement']"
LCH Ltd,Bing API,https://www.hindustantimes.com/videos/news/modi-govt-s-fresh-atmanirbhar-push-in-defence-sector-clears-purchase-of-15-lch-101648697191743.html,"b""Modi govt's fresh Atmanirbhar push in defence sector; Clears purchase of 15 LCH""","b'PM Modi-led cabinet committee on security approved the purchase of 15 Made-In-India choppers. The government cleared the procurement of 15 light combat helicopters at a cost of 3,887 crore. The defence ministry said ten helicopters will be for the Air Force & five will be for the Army.'","b'PM Modi-led cabinet committee on security approved the purchase of 15 Made-In-India choppers. The government cleared the procurement of 15 light combat helicopters at a cost of 3,887 crore. The defence ministry said ten helicopters will be for the Air Force & five will be for the Army.'",neutral,0.11,0.79,0.1,negative,0.04,0.44,0.52,True,English,2022-03-31,hindustantimes.com,"['Modi govt', 'defence ministry', 'Air Force', 'Army']","['fresh Atmanirbhar push', 'Modi govt', 'defence sector', 'purchase', '15 LCH', 'PM Modi-led cabinet committee', '15 light combat helicopters', 'ten helicopters', 'India choppers', 'defence ministry', 'Air Force', 'security', 'purchase', 'government', 'procurement', 'cost', '3,887 crore', 'Army']"
LCH Ltd,Bing API,https://www.newindianexpress.com/nation/2022/mar/30/fifteen-indigenous-light-combat-helicopters-to-be-procured-by-indian-army-air-force-2435979.html,"b'Fifteen indigenous Light Combat Helicopters to be procured by Indian Army, Air Force'","b'In a significant move towards inducting indigenously manufactured combat platforms in the Armed Forces, the Cabinet Committee on Security (CCS) on Wednesday approved procurement of 15 Light Combat Helicopters (LCH) Limited Series Production (LSP) from Hindustan Aeronautics Limited (HAL).'","b'In a significant move towards inducting indigenously manufactured combat platforms in the Armed Forces, the Cabinet Committee on Security (CCS) on Wednesday approved procurement of 15 Light Combat Helicopters (LCH) Limited Series Production (LSP) from Hindustan Aeronautics Limited (HAL).'",neutral,0.02,0.96,0.02,neutral,0.03,0.89,0.08,True,English,2022-03-30,newindianexpress.com,"['Indian Army', 'Air Force', 'Armed Forces', 'Cabinet Committee on Security', 'CCS', 'Hindustan Aeronautics Limited', 'HAL']","['Fifteen indigenous Light Combat Helicopters', 'Indian Army', 'Air Force', 'LCH) Limited Series Production', 'Hindustan Aeronautics Limited', '15 Light Combat Helicopters', 'combat platforms', 'significant move', 'Armed Forces', 'Cabinet Committee', 'indigenously', 'Security', 'CCS', 'Wednesday', 'procurement', 'LSP', 'HAL']"
LCH Ltd,Twitter API,Twitter,b'CCS approves procurement of 15 LCH from Hindustan Aeronautics Ltd HindustanAeronautics  INE066F01012  HAL\xe2\x80\xa6',b'nan',b'CCS approves procurement of 15 LCH from Hindustan Aeronautics Ltd HindustanAeronautics  INE066F01012  HAL\xe2\x80\xa6',neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,2022-03-31,Unknown,"['CCS', 'Hindustan Aeronautics Ltd', 'HindustanAeronautics', 'CCS', 'Hindustan Aeronautics Ltd', 'HindustanAeronautics']","['Hindustan Aeronautics Ltd', 'CCS', 'procurement', '15 LCH', 'HindustanAeronautics', 'HAL', 'Hindustan Aeronautics Ltd', 'CCS', 'procurement', '15 LCH', 'HindustanAeronautics', 'HAL']"
LCH Ltd,Twitter API,Twitter,b'LCH Ltd and LCH SA reshuffle liquidity pool composition. LCH_Clearing',b'nan',b'LCH Ltd and LCH SA reshuffle liquidity pool composition. LCH_Clearing',neutral,0.01,0.97,0.02,neutral,0.01,0.97,0.02,True,English,2022-03-30,Unknown,"['LCH Ltd', 'LCH SA', 'LCH Ltd', 'LCH SA']","['liquidity pool composition', 'LCH Ltd', 'LCH SA', 'LCH_Clearing', 'liquidity pool composition', 'LCH Ltd', 'LCH SA', 'LCH_Clearing']"
Citigroup,Google API,https://www.ft.com/content/609cc831-8bb2-4da4-8d54-99d71cf47465,b'Citigroup to sell Indian retail business to Axis Bank for $1.6bn',b'4 days ago',b'4 days ago',neutral,0.03,0.87,0.1,neutral,0.18,0.69,0.13,True,English,,ft.com,,
Citigroup,Google API,https://www.business-standard.com/article/finance/citigroup-to-sell-india-consumer-business-to-axis-bank-for-1-6-bn-122033000793_1.html,b'Citigroup to sell India consumer business to Axis Bank for $1.6 bn',b'4 days ago',b'4 days ago',neutral,0.02,0.89,0.09,neutral,0.18,0.69,0.13,True,English,,business-standard.com,,
Citigroup,Google API,https://www.cnbctv18.com/business/companies/citigroup-announces-selling-india-consumer-operations-to-axis-bank-for-16-billion-12994352.htm,b'Citigroup to sell India consumer business to Axis Bank for $1.6 billion',b'4 days ago',b'4 days ago',neutral,0.03,0.86,0.11,neutral,0.18,0.69,0.13,True,English,,cnbctv18.com,,
Citigroup,Google API,https://www.forbes.com/sites/jonathanburgos/2022/03/31/unionbank-raising-up-to-11-billion-to-fund-acquisition-of-citigroups-philippine-consumer-banking-unit/,b'UnionBank Raising Up To $1.1 Billion To Fund Acquisition Of Citigroup\xe2\x80\x99s Philippine Consumer Banking Unit',b'2 days ago',b'2 days ago',neutral,0.03,0.94,0.04,neutral,0.19,0.68,0.13,True,English,,forbes.com,,
Citigroup,Google API,https://financialpost.com/pmn/press-releases-pmn/business-wire-news-releases-pmn/citigroup-declares-common-stock-dividends-citigroup-declares-preferred-dividends-2,b'Citigroup Declares Common Stock Dividends; Citigroup ...',b'2 days ago',b'2 days ago',neutral,0.03,0.93,0.04,neutral,0.19,0.68,0.13,True,English,,financialpost.com,,
Citigroup,Google API,https://www.bloombergquint.com/china/citigroup-sees-nearly-1-point-cut-to-china-s-quarterly-gdp,b'Citigroup Sees Nearly 1-Point Cut to China\xe2\x80\x99s Quarterly GDP',b'2 days ago',b'2 days ago',neutral,0.03,0.69,0.28,neutral,0.19,0.68,0.13,True,English,,bloombergquint.com,,
Citigroup,Google API,https://www.wsj.com/articles/guggenheim-securities-hires-orcun-unlu-away-from-citigroup-11648724400,b'Guggenheim Securities Hires Orcun Unlu Away From Citigroup',b'3 days ago',b'3 days ago',neutral,0.02,0.92,0.06,neutral,0.16,0.71,0.13,True,English,,wsj.com,,
Citigroup,Google API,https://www.businesswire.com/news/home/20220331005738/en/KBRA-Assigns-Preliminary-Ratings-to-Citigroup-Mortgage-Loan-Trust-2022-INV2-CMLTI-2022-INV2,b'KBRA Assigns Preliminary Ratings to Citigroup Mortgage ...',b'3 days ago',b'3 days ago',neutral,0.02,0.9,0.07,neutral,0.16,0.71,0.13,True,English,,businesswire.com,,
Citigroup,Google API,https://www.benzinga.com/analyst-ratings/analyst-color/22/03/26324721/why-this-citigroup-analyst-is-turning-bearish-higher-tail-risks,"b""Why This Citigroup Analyst Is Turning Bearish: 'Higher Tail Risks' - Benzinga""",b'6 days ago',b'6 days ago',negative,0.02,0.15,0.84,neutral,0.18,0.7,0.12,True,English,,benzinga.com,,
