Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,Date,Source,NER,Topics
London Stock Exchange,Google API,https://simplywall.st/stocks/gb/diversified-financials/lse-lseg/london-stock-exchange-group-shares/news/london-stock-exchange-group-lonlseg-sheds-74-this-week-as-ye,"b'London Stock Exchange Group (LON:LSEG) sheds 7.4% this week, as yearly returns fall more in line with earnings growth'",b'15 hours ago',b'15 hours ago',neutral,0.26,0.7,0.04,neutral,0.03,0.93,0.04,True,English,,simplywall.st,,
London Stock Exchange,PyNews API,https://www.reuters.com/markets/stocks/live-markets-london-fx-trading-falls-records-2022-01-26/,b'LIVE MARKETS London FX trading falls from records - Reuters',"b'Welcome to the home for real-time coverage of markets brought to you by Reuters reporters. You can share your thoughts with us at <a href=""mailto:markets.researchthomsonreuters.com"" target=""_blank"">markets.researchthomsonreuters.com</a>'","b'Welcome to the home for real-time coverage of markets brought to you by Reuters reporters. You can share your thoughts with us at <a href=""mailto:markets.researchthomsonreuters.com"" target=""_blank"">markets.researchthomsonreuters.com</a>'",neutral,0.01,0.99,0.0,positive,0.54,0.45,0.01,True,English,2022-01-26,reuters.com,,
London Stock Exchange,PyNews API,https://www.reuters.com/markets/europe/global-markets-flows-analysis-graphic-pix-repeat-2022-01-27/,"b""Analysis: Fed tightening a sign to get the 'heck out' of U.S. stocks - Reuters""","b'U.S. stock markets, after enjoying their best three-year run in more than two decades, may soon have to cede the top spot.'","b'LONDON/NEW YORK Jan 26 (Reuters) - U.S. stock markets, after enjoying their best three-year run in more than two decades, may soon have to cede the top spot.\rWith the Fed preparing to raise interest\xe2\x80\xa6 [+4767 chars]'",negative,0.01,0.06,0.93,neutral,0.41,0.53,0.06,True,English,2022-01-26,reuters.com,,
London Stock Exchange,PyNews API,https://www.reuters.com/markets/europe/how-russian-ukraine-conflict-might-hit-global-markets-2022-01-25/,b'How a Russian-Ukraine conflict might hit global markets - Reuters',"b""A potential invasion of Ukraine by neighbouring Russia would be felt across a number of markets, from wheat and energy prices and the region's sovereign dollar bonds to safe-haven assets and stock markets.""","b""LONDON, Jan 25 (Reuters) - A potential invasion of Ukraine by neighbouring Russia would be felt across a number of markets, from wheat and energy prices and the region's sovereign dollar bonds to saf\xe2\x80\xa6 [+7174 chars]""",negative,0.0,0.1,0.9,negative,0.06,0.45,0.49,True,English,2022-01-26,reuters.com,,
London Stock Exchange,PyNews API,https://www.marketwatch.com/story/shell-bp-rally-to-lift-ftse-100-fresnillo-slumps-11643210590,"b'London Markets: Shell, BP rally to lift FTSE 100; Fresnillo slumps'","b'Shell and BP rallied Wednesday, as the two oil majors benefit from the continued strength in oil prices.'","b'Shell and BP rallied Wednesday, as the two oil majors benefit from the continued strength in oil prices.\rShell \r RDSB,\r +5.08%\rand BP \r BP,\r +4.00%\reach rose 5% to lift the FTSE 100 \r UKX,\r \xe2\x80\xa6 [+530 chars]'",neutral,0.0,1.0,0.0,positive,0.77,0.22,0.01,True,English,2022-01-26,marketwatch.com,,
London Stock Exchange,PyNews API,https://amp.theguardian.com/uk-news/2022/jan/24/london-drinkers-given-caustic-soda-instead-of-salt-in-tequila-slammers,b'London drinkers given caustic soda instead of salt in tequila slammers',"b'Apparent staff error caused injuries to five people at central London bar Tiger Tiger last month, Met police saidClubbers in London\xe2\x80\x99s Tiger Tiger were mistakenly given caustic soda instead of salt when knocking back tequila slammers, sending four people to ho\xe2\x80\xa6'","b'Apparent staff error caused injuries to five people at central London bar Tiger Tiger last month, Met police saidClubbers in London\xe2\x80\x99s Tiger Tiger were mistakenly given caustic soda instead of salt when knocking back tequila slammers, sending four people to ho\xe2\x80\xa6'",neutral,0.01,0.95,0.04,negative,0.0,0.0,1.0,True,English,2022-01-26,amp.theguardian.com,,
London Stock Exchange,Bing API,https://www.linkedin.com/pulse/true-nature-united-nations-%E6%AD%A3%E6%B5%A9-masahiro-%E7%9F%B3%E5%A1%9A-ishizuka-,b'On the true nature of the United Nations.',"b""The United Nations, which is also an arms dealer that plots World War III and gives weapons to terrorists, the British Rothschilds, the London Stock Exchange, Prime Minister Thatcher and scientists are planning to rip off the world's national budgets to ...""","b""The United Nations, which is also an arms dealer that plots World War III and gives weapons to terrorists, the British Rothschilds, the London Stock Exchange, Prime Minister Thatcher and scientists are planning to rip off the world's national budgets to ...""",neutral,0.02,0.97,0.01,negative,0.0,0.0,1.0,True,English,2022-01-30,linkedin.com,,
London Stock Exchange,Twitter API,Twitter,b'vindytalks Great inclusive culture practiced at pexels . Had a similar example practiced by my manager at London\xe2\x80\xa6',b'nan',b'vindytalks Great inclusive culture practiced at pexels . Had a similar example practiced by my manager at London\xe2\x80\xa6',positive,1.0,0.0,0.0,positive,1.0,0.0,0.0,True,English,2022-01-30,Unknown,,
London Stock Exchange,Twitter API,Twitter,"b""Revealed: Barratt Developments, one of Britain's biggest housebuilders, will make a rare announcement to the London\xe2\x80\xa6""",b'nan',"b""Revealed: Barratt Developments, one of Britain's biggest housebuilders, will make a rare announcement to the London\xe2\x80\xa6""",neutral,0.09,0.88,0.03,neutral,0.09,0.88,0.03,True,English,2022-01-30,Unknown,,
London Stock Exchange,Twitter API,Twitter,b'mr_james_c This has me rethinking the intentions of the fishing trawlers that so badly disrupted the London Stock\xe2\x80\xa6',b'nan',b'mr_james_c This has me rethinking the intentions of the fishing trawlers that so badly disrupted the London Stock\xe2\x80\xa6',negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,2022-01-30,Unknown,,
